game_id,game_date,game_time,home_team_name,away_team_name,home_score,away_score,player_id,player_name,pts,ast,reb
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P011244,"DA SILVA, OSCAR",12,1,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P011244,"DA SILVA, OSCAR",12,1,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P011244,"DA SILVA, OSCAR",12,1,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013378,"RATHAN-MAYES, XAVIER",4,2,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013378,"RATHAN-MAYES, XAVIER",4,2,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P001557,"GIFFEY, NIELS",7,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P001557,"GIFFEY, NIELS",7,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P001557,"GIFFEY, NIELS",7,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004512,"KRATZER, LEON",0,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004512,"KRATZER, LEON",0,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004512,"KRATZER, LEON",0,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013290,"JESSUP, JUSTINIAN",4,1,3
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P001288,"LUCIC, VLADIMIR",10,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P001288,"LUCIC, VLADIMIR",10,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P001288,"LUCIC, VLADIMIR",10,0,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004508,"OBST, ANDREAS",31,0,3
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004863,"JOVIC, STEFAN",4,7,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004863,"JOVIC, STEFAN",4,7,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004863,"JOVIC, STEFAN",4,7,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004863,"JOVIC, STEFAN",4,7,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P004863,"JOVIC, STEFAN",4,7,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P011836,"MIKE, ISIAHA",11,4,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P011836,"MIKE, ISIAHA",11,4,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013383,"GABRIEL, WENYEN",2,1,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013383,"GABRIEL, WENYEN",2,1,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013383,"GABRIEL, WENYEN",2,1,1
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013386,"MCCORMACK, DAVID",3,0,5
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013386,"MCCORMACK, DAVID",3,0,5
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P013386,"MCCORMACK, DAVID",3,0,5
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P012597,"BALDWIN, KAMAR",9,4,0
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P012597,"BALDWIN, KAMAR",9,4,0
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,MUN,,97,20,27
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P009048,"MILLER-MCINTYRE, CODI",18,4,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P009048,"MILLER-MCINTYRE, CODI",18,4,4
E2025_011,2025-10-02,20:30:00,FC BAYERN MUNICH,CRVENA ZVEZDA MERIDIANBET BELGRADE,97.0,88.0,P014094,"MILJENOVIC, STEFAN",0,0,0
