game_id,game_date,game_time,home_team_name,away_team_name,home_score,away_score,player_id,player_name,pts,ast,reb
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P003091,"BIRSEN, METECAN",6,0,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P003091,"BIRSEN, METECAN",6,0,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009863,"BALDWIN IV, WADE",13,3,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009863,"BALDWIN IV, WADE",13,3,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009863,"BALDWIN IV, WADE",13,3,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009863,"BALDWIN IV, WADE",13,3,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009863,"BALDWIN IV, WADE",13,3,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P006661,"WILBEKIN, SCOTTIE",14,3,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P006661,"WILBEKIN, SCOTTIE",14,3,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P006661,"WILBEKIN, SCOTTIE",14,3,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P002849,"MELLI, NICOLO",4,3,4
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P002849,"MELLI, NICOLO",4,3,4
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P002849,"MELLI, NICOLO",4,3,4
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P002969,"MAHMUTOGLU, MELIH",3,0,0
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P006961,"BIBEROVIC, TARIK",6,2,2
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P007929,"BITIM, ONURALP",2,0,2
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P007929,"BITIM, ONURALP",2,0,2
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P007929,"BITIM, ONURALP",2,0,2
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P012613,"JANTUNEN, MIKAEL",15,0,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P012613,"JANTUNEN, MIKAEL",15,0,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P011205,"HALL, DEVON",10,3,5
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P011205,"HALL, DEVON",10,3,5
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P008104,"ZAGARS, ARTURS",8,4,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009783,"COLSON, BONZIE",7,1,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P009783,"COLSON, BONZIE",7,1,3
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P007182,"BIRCH, KHEM",0,1,5
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P007182,"BIRCH, KHEM",0,1,5
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,ULK,,88,20,33
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P011244,"DA SILVA, OSCAR",0,0,1
E2025_042,2025-10-16,19:45:00,FENERBAHCE BEKO ISTANBUL,FC BAYERN MUNICH,88.0,73.0,P011244,"DA SILVA, OSCAR",0,0,1
