game_id,game_date,game_time,home_team_name,away_team_name,home_score,away_score,player_id,player_name,pts,ast,reb
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P011064,"MANNION, NICCOLO",0,0,0
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P011064,"MANNION, NICCOLO",0,0,0
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P011064,"MANNION, NICCOLO",0,0,0
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P012593,"ELLIS, QUINN",10,6,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P007056,"BOOKER, DEVIN",6,1,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P007056,"BOOKER, DEVIN",6,1,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P007056,"BOOKER, DEVIN",6,1,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P007056,"BOOKER, DEVIN",6,1,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P008985,"BOLMARO, LEANDRO",31,3,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P008985,"BOLMARO, LEANDRO",31,3,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P008985,"BOLMARO, LEANDRO",31,3,4
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P013384,"BROOKS, ARMONI",16,1,6
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P001518,"RICCI, GIAMPAOLO",13,0,2
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P005670,"FLACCADORI, DIEGO",0,0,0
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P005670,"FLACCADORI, DIEGO",0,0,0
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P004004,"GUDURIC, MARKO",7,4,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P004004,"GUDURIC, MARKO",7,4,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P004004,"GUDURIC, MARKO",7,4,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P013385,"DIOP, OUSMANE",0,0,0
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P007831,"SHIELDS, SHAVON",11,7,5
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P007831,"SHIELDS, SHAVON",11,7,5
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P003048,"DUNSTON, BRYANT",0,0,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P003048,"DUNSTON, BRYANT",0,0,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P003048,"DUNSTON, BRYANT",0,0,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P003048,"DUNSTON, BRYANT",0,0,1
E2025_053,2025-10-23,20:30:00,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,100.0,103.0,P003048,"DUNSTON, BRYANT",0,0,1
